PLAYER,TEAM,POSITION,AGE,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,POINTS,GP,MPG,ORPM,DRPM,RPM,WINS_RPM,PIE,PACE,W,SALARY_MILLIONS,SALARY_CLASS
Dante Exum,UTAH,PG,0.09523809523809534,0.2233009708737864,0.2025862068965517,0.5693333333333335,0.17073170731707318,0.22999999999999998,0.295,0.1752577319587629,0.16304347826086957,0.519,0.5577142857142857,0.09782608695652176,0.10091743119266054,0.795,0.125,0.15789473684210525,0.15625,0.15178571428571427,0.15,0.07692307692307693,0.21052631578947367,0.5641025641025642,0.1910828025477707,0.8,0.4606741573033709,0.1957264957264957,0.3289738430583501,0.25366178428761654,0.11296703296703298,0.2845528455284553,0.31057563587684056,0.6060606060606061,0.12641448431943098,1
Jonathan Gibson,DAL,PG,0.4761904761904763,0.20388349514563106,0.20689655172413793,0.49066666666666664,0.21951219512195125,0.26,0.333,0.12371134020618557,0.1467391304347826,0.4,0.5108571428571428,0.13043478260869565,0.15596330275229356,0.7240000000000001,0.025,0.1263157894736842,0.1015625,0.13392857142857142,0.25,0.0,0.21052631578947367,0.3076923076923077,0.1910828025477707,0.18750000000000003,0.32022471910112366,0.21196581196581196,0.17706237424547283,0.16577896138482023,0.09538461538461539,0.3170731707317073,0.4203480589022752,0.06060606060606061,0.014225670869705786,0
Spencer Hawes,MIL/CHA,PF,0.4285714285714286,0.24271844660194175,0.18534482758620688,0.6453333333333333,0.12195121951219513,0.15000000000000002,0.309,0.2061855670103093,0.18478260869565216,0.556,0.6045714285714285,0.08695652173913045,0.09174311926605504,0.846,0.175,0.29473684210526313,0.2734375,0.13392857142857142,0.15,0.23076923076923073,0.15789473684210525,0.358974358974359,0.1910828025477707,0.65,0.353932584269663,0.19658119658119658,0.306841046277666,0.2396804260985353,0.10461538461538462,0.508130081300813,0.5622489959839361,0.4090909090909091,0.20433236340122857,1
Trey Lyles,UTAH,PF,0.09523809523809534,0.21359223300970875,0.2327586206896552,0.48266666666666663,0.21951219512195125,0.29,0.319,0.13402061855670105,0.1684782608695652,0.4,0.4982857142857143,0.08695652173913045,0.10091743119266054,0.722,0.175,0.2736842105263158,0.2578125,0.08928571428571429,0.2,0.11538461538461536,0.15789473684210525,0.358974358974359,0.1910828025477707,0.8625,0.39606741573033716,0.16666666666666666,0.3712273641851107,0.2589880159786951,0.11472527472527473,0.37398373983739835,0.3110218652387329,0.6515151515151515,0.07468477206595538,1
Chandler Parsons,MEM,SF,0.4285714285714286,0.21359223300970875,0.2456896551724138,0.45066666666666666,0.17073170731707318,0.27,0.269,0.15463917525773196,0.19565217391304343,0.388,0.4502857142857143,0.10869565217391305,0.11926605504587155,0.8140000000000001,0.05,0.2421052631578947,0.1953125,0.14285714285714288,0.3,0.038461538461538464,0.12280701754385963,0.3846153846153847,0.1910828025477707,0.4,0.4971910112359551,0.07863247863247863,0.36116700201207247,0.1837549933422104,0.08923076923076924,0.2926829268292683,0.29361892012494417,0.2727272727272727,0.7141933397995474,2
Ramon Sessions,CHA,PG,0.5238095238095237,0.1941747572815534,0.1939655172413793,0.5066666666666666,0.09756097560975611,0.12,0.339,0.16494845360824745,0.20652173913043476,0.393,0.48,0.19565217391304351,0.2201834862385321,0.7709999999999999,0.05,0.1263157894736842,0.1171875,0.23214285714285715,0.25,0.038461538461538464,0.15789473684210525,0.2307692307692308,0.1910828025477707,0.6,0.39325842696629215,0.2376068376068376,0.2535211267605634,0.2363515312916112,0.10373626373626374,0.38617886178861793,0.543061133422579,0.3484848484848485,0.19301648884578082,1
Troy Williams,HOU/MEM,SF,0.1428571428571428,0.23300970873786406,0.20689655172413793,0.5826666666666668,0.14634146341463417,0.21000000000000002,0.29,0.18556701030927836,0.17934782608695649,0.524,0.561142857142857,0.07608695652173914,0.10091743119266054,0.6559999999999999,0.125,0.18947368421052632,0.1796875,0.07142857142857144,0.45,0.11538461538461536,0.1929824561403509,0.5128205128205129,0.1910828025477707,0.35,0.4606741573033709,0.11709401709401707,0.34909456740442657,0.20572569906790947,0.09582417582417584,0.2886178861788618,0.5046854082998657,0.2878787878787879,0.050113158745554484,0
Luc Mbah a Moute,LAC,SF,0.5238095238095237,0.23300970873786406,0.16810344827586207,0.6733333333333333,0.12195121951219513,0.13999999999999999,0.391,0.1958762886597938,0.17391304347826084,0.552,0.6422857142857143,0.07608695652173914,0.10091743119266054,0.6779999999999999,0.15,0.16842105263157894,0.1640625,0.044642857142857144,0.5,0.15384615384615385,0.10526315789473684,0.3846153846153847,0.1878980891719745,0.975,0.5646067415730338,0.2452991452991453,0.6277665995975855,0.4900133155792277,0.2967032967032967,0.2926829268292683,0.485943775100401,0.7424242424242424,0.07015842224377628,1
JaVale McGee,GS,C,0.4761904761904763,0.2621359223300971,0.1422413793103448,0.8693333333333333,0.0,0.0,0.0,0.2783505154639176,0.21195652173913038,0.6579999999999999,0.7451428571428571,0.07608695652173914,0.12844036697247704,0.505,0.325,0.19999999999999998,0.25,0.01785714285714286,0.1,0.34615384615384615,0.08771929824561403,0.358974358974359,0.1878980891719745,0.9375,0.20786516853932588,0.44957264957264953,0.4054325955734407,0.5019973368841545,0.19164835164835164,0.573170731707317,0.7871485943775096,0.9393939393939394,0.044293566117038476,0
Alex Abrines,OKC,SG,0.19047619047619047,0.1941747572815534,0.1810344827586207,0.524,0.34146341463414637,0.36000000000000004,0.381,0.061855670103092786,0.06521739130434781,0.426,0.6068571428571429,0.06521739130434782,0.06422018348623852,0.898,0.075,0.10526315789473684,0.1015625,0.05357142857142857,0.25,0.038461538461538464,0.08771929824561403,0.43589743589743596,0.18471337579617836,0.8250000000000001,0.3735955056179776,0.38974358974358975,0.16800804828973845,0.2982689747003995,0.13230769230769232,0.2764227642276423,0.6059794734493535,0.5606060606060607,0.1926931781441966,1
Bismack Biyombo,ORL,C,0.23809523809523814,0.21359223300970875,0.14655172413793105,0.704,0.0,0.0,0.0,0.22680412371134023,0.21739130434782608,0.528,0.6034285714285714,0.16304347826086957,0.2660550458715596,0.534,0.475,0.5368421052631578,0.546875,0.08035714285714286,0.15,0.4230769230769231,0.21052631578947367,0.6410256410256411,0.18471337579617836,0.9874999999999999,0.5589887640449439,0.09401709401709402,0.471830985915493,0.26897470039946736,0.12967032967032968,0.4186991869918699,0.41811691209281543,0.4393939393939394,0.5486582605884255,2
Lance Thomas,NY,PF,0.4285714285714286,0.20388349514563106,0.1939655172413793,0.5306666666666666,0.19512195121951223,0.18000000000000002,0.447,0.13402061855670105,0.17934782608695649,0.371,0.5428571428571428,0.09782608695652176,0.10091743119266054,0.843,0.175,0.2526315789473684,0.2421875,0.07142857142857144,0.25,0.038461538461538464,0.08771929824561403,0.4615384615384616,0.18471337579617836,0.55,0.5280898876404495,0.1333333333333333,0.22032193158953725,0.13315579227696406,0.06197802197802198,0.2886178861788618,0.48326639892904977,0.2272727272727273,0.19915939217588105,1
Jerian Grant,CHI,PG,0.23809523809523814,0.1941747572815534,0.17241379310344826,0.5666666666666667,0.19512195121951223,0.21000000000000002,0.366,0.13402061855670105,0.1358695652173913,0.473,0.5794285714285714,0.10869565217391305,0.11009174311926605,0.89,0.075,0.15789473684210525,0.140625,0.16964285714285715,0.35,0.038461538461538464,0.12280701754385963,0.3846153846153847,0.18152866242038218,0.7625000000000001,0.39606741573033716,0.42136752136752137,0.5020120724346077,0.5439414114513982,0.23516483516483516,0.40650406504065045,0.42570281124498033,0.4393939393939394,0.05205302295505981,0
Andrew Harrison,MEM,PG,0.1428571428571428,0.15533980582524273,0.1810344827586207,0.43333333333333335,0.14634146341463417,0.22000000000000003,0.276,0.10309278350515465,0.14130434782608692,0.363,0.44,0.22826086956521743,0.2477064220183486,0.763,0.075,0.16842105263157894,0.1484375,0.25,0.35,0.11538461538461536,0.21052631578947367,0.6923076923076924,0.18152866242038218,0.875,0.5140449438202248,0.2760683760683761,0.3561368209255533,0.33422103861517977,0.16263736263736264,0.28048780487804875,0.32574743418116947,0.5757575757575758,0.041383769802780475,0
Domantas Sabonis,OKC,PF,0.04761904761904767,0.23300970873786406,0.21982758620689657,0.532,0.14634146341463417,0.2,0.321,0.1752577319587629,0.20652173913043476,0.438,0.5165714285714286,0.05434782608695653,0.07339449541284403,0.657,0.15,0.3157894736842105,0.28125,0.08928571428571429,0.25,0.15384615384615385,0.17543859649122806,0.6410256410256411,0.18152866242038218,0.9874999999999999,0.5028089887640451,0.045299145299145305,0.5814889336016097,0.3035952063914781,0.15208791208791209,0.26422764227642276,0.5421686746987953,0.696969696969697,0.0779178790817976,1
Quincy Acy,DAL/BKN,PF,0.3333333333333335,0.17475728155339806,0.15948275862068967,0.5493333333333332,0.24390243902439027,0.24,0.411,0.09278350515463918,0.10326086956521738,0.413,0.5954285714285714,0.13043478260869565,0.14678899082568805,0.75,0.125,0.2631578947368421,0.234375,0.044642857142857144,0.2,0.15384615384615385,0.10526315789473684,0.4615384615384616,0.17834394904458598,0.45,0.351123595505618,0.1752136752136752,0.37323943661971837,0.2669773635153129,0.10241758241758242,0.4024390243902439,0.6082106202588133,0.16666666666666669,0.05690268347882315,0
Tarik Black,LAL,C,0.2857142857142858,0.21359223300970875,0.15517241379310345,0.6799999999999999,0.0,0.0,0.5,0.22680412371134023,0.22826086956521738,0.51,0.5851428571428571,0.13043478260869565,0.14678899082568805,0.752,0.525,0.3157894736842105,0.3984375,0.05357142857142857,0.2,0.26923076923076916,0.15789473684210525,0.6666666666666667,0.17515923566878983,0.8125,0.39606741573033716,0.16495726495726493,0.591549295774648,0.4034620505992011,0.18153846153846154,0.4105691056910569,0.5917001338688084,0.36363636363636365,0.19915939217588105,1
Jason Smith,WSH,C,0.5238095238095237,0.23300970873786406,0.15517241379310345,0.7053333333333334,0.12195121951219513,0.11000000000000001,0.474,0.1958762886597938,0.17391304347826084,0.546,0.6685714285714285,0.05434782608695653,0.06422018348623852,0.6859999999999999,0.225,0.2736842105263158,0.2734375,0.044642857142857144,0.15,0.26923076923076916,0.14035087719298245,0.5897435897435898,0.17515923566878983,0.9,0.3426966292134832,0.2863247863247863,0.4486921529175051,0.4034620505992011,0.1789010989010989,0.4186991869918699,0.502454261490406,0.6818181818181819,0.16068541868735856,1
Ian Mahinmi,WSH,C,0.5238095238095237,0.20388349514563106,0.12068965517241378,0.7813333333333332,0.0,0.0,0.0,0.21649484536082478,0.18478260869565216,0.586,0.6697142857142856,0.15217391304347827,0.2201834862385321,0.573,0.375,0.34736842105263155,0.375,0.05357142857142857,0.55,0.3076923076923077,0.1929824561403509,0.7435897435897436,0.17197452229299362,0.3625,0.4410112359550562,0.18888888888888886,0.7072434607645876,0.4986684420772304,0.16527472527472528,0.3983739837398374,0.5104863900044623,0.2878787878787879,0.5143873262204979,2
Georgios Papagiannis,SAC,C,0.0,0.24271844660194175,0.16379310344827586,0.7319999999999999,0.0,0.010000000000000002,0.0,0.2577319587628866,0.23369565217391303,0.56,0.6274285714285713,0.05434782608695653,0.055045871559633024,0.857,0.275,0.29473684210526313,0.3046875,0.08035714285714286,0.05,0.3076923076923077,0.1929824561403509,0.5128205128205129,0.17197452229299362,0.25,0.3904494382022473,0.16752136752136748,0.36418511066398396,0.25499334221038616,0.10549450549450551,0.3983739837398374,0.4225792057117359,0.10606060606060606,0.07015842224377628,1
Delon Wright,TOR,PG,0.23809523809523814,0.17475728155339806,0.15086206896551724,0.5626666666666666,0.09756097560975611,0.11000000000000001,0.333,0.1443298969072165,0.16304347826086957,0.453,0.5325714285714286,0.1739130434782609,0.18348623853211007,0.764,0.15,0.1263157894736842,0.140625,0.1875,0.5,0.15384615384615385,0.15789473684210525,0.2820512820512821,0.17197452229299362,0.3125,0.401685393258427,0.2692307692307692,0.49295774647887325,0.4194407456724368,0.13582417582417583,0.491869918699187,0.31325301204819267,0.2878787878787879,0.050113158745554484,0
Boban Marjanovic,DET,C,0.4285714285714286,0.20388349514563106,0.1293103448275862,0.7266666666666667,0.0,0.0,0.0,0.21649484536082478,0.19565217391304343,0.545,0.6228571428571429,0.14130434782608697,0.15596330275229356,0.81,0.325,0.2526315789473684,0.2890625,0.026785714285714284,0.1,0.11538461538461536,0.05263157894736842,0.1794871794871795,0.16878980891719744,0.4125,0.17415730337078655,0.3581196581196581,0.5613682092555332,0.5339547270306259,0.13802197802197802,0.8617886178861789,0.4346273984828204,0.24242424242424243,0.22534755900420306,1
Anthony Morrow,CHI/OKC,SG,0.5714285714285714,0.1941747572815534,0.18534482758620688,0.5186666666666666,0.19512195121951223,0.27,0.308,0.12371134020618557,0.11956521739130432,0.479,0.537142857142857,0.07608695652173914,0.07339449541284403,0.919,0.05,0.042105263157894736,0.046875,0.044642857142857144,0.25,0.0,0.017543859649122806,0.2307692307692308,0.16878980891719744,0.5875,0.34831460674157305,0.3222222222222222,0.24748490945674045,0.2982689747003995,0.12219780219780221,0.2886178861788618,0.5484158857652832,0.3787878787878788,0.11186550274814097,1
Terry Rozier,BOS,PG,0.1428571428571428,0.1941747572815534,0.20689655172413793,0.48933333333333345,0.19512195121951223,0.24,0.318,0.13402061855670105,0.1576086956521739,0.405,0.49942857142857155,0.07608695652173914,0.08256880733944953,0.773,0.125,0.2631578947368421,0.2421875,0.16071428571428573,0.3,0.038461538461538464,0.10526315789473684,0.2307692307692308,0.16878980891719744,0.9,0.4185393258426967,0.28888888888888886,0.3933601609657948,0.36884154460719043,0.17450549450549452,0.4349593495934959,0.48237394020526514,0.7121212121212122,0.060782411897833816,0
Malcolm Delaney,ATL,PG,0.38095238095238093,0.1941747572815534,0.1939655172413793,0.49866666666666665,0.09756097560975611,0.15000000000000002,0.236,0.16494845360824745,0.19565217391304343,0.428,0.4651428571428571,0.10869565217391305,0.11926605504587155,0.8059999999999999,0.025,0.15789473684210525,0.1328125,0.23214285714285715,0.25,0.0,0.22807017543859648,0.3846153846153847,0.1656050955414013,0.8875000000000001,0.4185393258426967,0.15299145299145298,0.36921529175050305,0.2470039946737683,0.1098901098901099,0.3252032520325204,0.5015618027666222,0.5606060606060607,0.07985774329130294,1
Joffrey Lauvergne,CHI/OKC,PF-C,0.2857142857142858,0.20388349514563106,0.17241379310344826,0.5866666666666667,0.12195121951219513,0.13999999999999999,0.337,0.16494845360824745,0.17391304347826084,0.483,0.5599999999999999,0.07608695652173914,0.09174311926605504,0.63,0.25,0.2736842105263158,0.28125,0.08928571428571429,0.2,0.038461538461538464,0.14035087719298245,0.3076923076923077,0.1656050955414013,0.85,0.3314606741573034,0.27435897435897433,0.2665995975855131,0.2736351531291611,0.11912087912087913,0.4471544715447155,0.5087014725568939,0.6212121212121212,0.04817329453604915,0
Meyers Leonard,POR,PF,0.23809523809523814,0.1941747572815534,0.18534482758620688,0.5146666666666666,0.24390243902439027,0.29,0.34700000000000003,0.10309278350515465,0.10869565217391303,0.436,0.553142857142857,0.05434782608695653,0.04587155963302752,0.875,0.1,0.29473684210526313,0.25,0.08928571428571429,0.1,0.15384615384615385,0.08771929824561403,0.5897435897435898,0.1656050955414013,0.9,0.401685393258427,0.2504273504273504,0.420523138832998,0.35685752330226367,0.16703296703296705,0.3130081300813008,0.5345827755466304,0.5606060606060607,0.29679922405431625,1
Alexis Ajinca,NO,C,0.4285714285714286,0.2233009708737864,0.16379310344827586,0.6666666666666666,0.0,0.010000000000000002,0.0,0.23711340206185566,0.23369565217391303,0.511,0.5714285714285714,0.07608695652173914,0.09174311926605504,0.725,0.3,0.3578947368421052,0.3515625,0.026785714285714284,0.25,0.23076923076923073,0.14035087719298245,0.5128205128205129,0.1624203821656051,0.4625,0.35955056179775285,0.1076923076923077,0.5593561368209256,0.3375499334221039,0.12835164835164836,0.42276422764227645,0.5787594823739401,0.2272727272727273,0.14904623343032655,1
Chasson Randle,NY/PHI,PG,0.19047619047619047,0.14563106796116504,0.1293103448275862,0.5439999999999999,0.14634146341463417,0.18000000000000002,0.34,0.09278350515463918,0.09782608695652173,0.471,0.5599999999999999,0.1739130434782609,0.15596330275229356,0.953,0.05,0.10526315789473684,0.09375,0.11607142857142858,0.15,0.038461538461538464,0.12280701754385963,0.3846153846153847,0.1624203821656051,0.3,0.2612359550561798,0.3153846153846154,0.2575452716297787,0.2996005326231691,0.11076923076923077,0.40650406504065045,0.49219098616688983,0.12121212121212122,0.041383769802780475,0
Mike Dunleavy,ATL/CLE,SF,0.8095238095238095,0.17475728155339806,0.14655172413793105,0.564,0.24390243902439027,0.25,0.396,0.08247422680412372,0.07608695652173914,0.465,0.6205714285714284,0.07608695652173914,0.07339449541284403,0.8,0.075,0.18947368421052632,0.171875,0.08035714285714286,0.15,0.038461538461538464,0.08771929824561403,0.33333333333333337,0.15923566878980894,0.6375000000000001,0.38483146067415736,0.18547008547008548,0.3993963782696177,0.2922769640479361,0.12351648351648353,0.3780487804878049,0.4939759036144582,0.5151515151515151,0.155512447462011,1
Randy Foye,BKN,SG,0.6666666666666667,0.16504854368932037,0.16810344827586207,0.484,0.24390243902439027,0.29,0.33,0.07216494845360825,0.08695652173913043,0.418,0.5325714285714286,0.08695652173913045,0.08256880733944953,0.857,0.025,0.22105263157894736,0.171875,0.17857142857142858,0.25,0.038461538461538464,0.21052631578947367,0.358974358974359,0.15923566878980894,0.8375,0.4606741573033709,0.14786324786324784,0.25150905432595577,0.16511318242343542,0.06461538461538463,0.2967479674796748,0.7251227130745197,0.25757575757575757,0.07985774329130294,1
